City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Calatayud,ES,2021-02-04 19:11:56,41.3535,-1.6432,57.2,100,90,1.88
295,Biloela,AU,2021-02-04 19:11:57,-24.4167,150.5,64.99,94,1,2.06
296,Chapleau,CA,2021-02-04 19:11:57,47.8405,-83.4034,35.6,41,75,12.66
297,San Patricio,US,2021-02-04 19:11:57,28.017,-97.5169,84.2,48,1,17.27
298,Avera,US,2021-02-04 19:11:58,33.194,-82.5271,53.6,30,1,4.61
299,Katsuura,JP,2021-02-04 19:11:58,35.1333,140.3,39.2,48,20,12.66
300,Domodossola,IT,2021-02-04 19:11:58,46.1165,8.2931,46.0,80,93,2.71
301,Bezenchuk,RU,2021-02-04 19:11:59,52.982,49.4333,33.53,97,100,7.85
302,Saint-Joseph,RE,2021-02-04 19:11:59,-21.3667,55.6167,80.6,69,75,3.44
303,Jiayuguan,CN,2021-02-04 19:11:59,39.8167,98.3,24.96,68,40,1.36
304,Hailar,CN,2021-02-04 19:12:00,49.2,119.7,1.6,93,100,7.52
305,Port Blair,IN,2021-02-04 19:12:02,11.6667,92.75,78.28,82,4,7.16
306,Svetlogorsk,BY,2021-02-04 19:12:03,52.6333,29.7333,22.95,96,100,17.92
307,Itaituba,BR,2021-02-04 19:12:03,-4.2761,-55.9836,95.0,49,75,9.22
308,Pisco,PE,2021-02-04 19:12:04,-13.7,-76.2167,73.0,83,20,11.5
309,Plainview,US,2021-02-04 19:12:04,40.7765,-73.4673,41.0,48,1,11.5
310,Cortland,US,2021-02-04 19:12:05,42.6001,-76.083,32.0,69,1,8.05
311,La Peca,PE,2021-02-04 19:12:06,-5.6111,-78.435,83.3,55,100,4.09
312,Sola,VU,2021-02-04 19:12:06,-13.8833,167.55,78.8,94,90,10.49
313,Kiruna,SE,2021-02-04 19:12:06,67.8557,20.2251,19.4,79,90,9.22
314,Inhambane,MZ,2021-02-04 19:12:07,-23.865,35.3833,84.2,84,20,9.22
315,Awjilah,LY,2021-02-04 19:12:07,29.1081,21.2869,59.54,59,0,6.55
316,Ulladulla,AU,2021-02-04 19:12:07,-35.35,150.4667,68.0,88,75,3.44
317,Makat,KZ,2021-02-04 19:12:08,47.6469,53.3463,38.89,79,100,10.8
318,Mahebourg,MU,2021-02-04 19:12:08,-20.4081,57.7,80.6,74,20,9.22
319,Magistralnyy,RU,2021-02-04 19:12:08,56.1725,107.4458,3.99,93,100,3.06
320,Gutierrez,CO,2021-02-04 19:12:09,4.2547,-74.0025,69.8,40,75,13.8
321,Zion,US,2021-02-04 19:12:09,42.4461,-87.8328,37.99,69,90,10.36
322,Ilulissat,GL,2021-02-04 19:12:09,69.2167,-51.1,-0.4,32,1,10.36
323,Changji,CN,2021-02-04 19:07:20,44.0167,87.3167,12.2,85,76,2.24
324,Kostino,RU,2021-02-04 19:12:10,58.9097,53.2691,20.75,97,100,7.36
325,Bata,GQ,2021-02-04 19:12:10,1.8639,9.7658,84.2,84,40,2.3
326,Daoukro,CI,2021-02-04 19:12:11,7.0591,-3.9631,87.17,37,51,1.83
327,Luena,AO,2021-02-04 19:12:11,-11.7833,19.9167,64.45,88,2,0.76
328,Vestmannaeyjar,IS,2021-02-04 19:12:11,63.4427,-20.2734,37.4,87,75,26.46
329,Mandla,IN,2021-02-04 19:12:12,22.6,80.3833,58.08,35,0,2.62
330,Ngunguru,NZ,2021-02-04 19:12:12,-35.6167,174.5,62.01,91,63,3.0
331,Harper,LR,2021-02-04 19:12:12,4.375,-7.7169,79.77,84,36,6.35
332,Alugan,PH,2021-02-04 19:12:13,12.2188,125.4808,79.18,86,91,15.86
333,Carballo,ES,2021-02-04 19:12:13,43.213,-8.691,48.99,95,100,1.99
334,Quelimane,MZ,2021-02-04 19:12:14,-17.8786,36.8883,84.2,84,0,4.61
335,Safaga,EG,2021-02-04 19:12:14,26.7292,33.9365,69.8,40,0,10.36
336,Sarkand,KZ,2021-02-04 19:12:15,45.41,79.9186,30.02,80,100,2.75
337,San Julian,MX,2021-02-04 19:12:17,21.0167,-102.1667,77.25,19,0,5.32
338,Hasaki,JP,2021-02-04 19:12:18,35.7333,140.8333,32.0,55,0,5.75
339,Padilla,CO,2021-02-04 19:12:19,3.2204,-76.3139,86.0,48,40,6.91
340,Chara,RU,2021-02-04 19:12:19,56.9064,118.2631,-13.2,80,100,0.54
341,Hobyo,SO,2021-02-04 19:12:20,5.3505,48.5268,76.59,78,0,17.49
342,Guerrero Negro,MX,2021-02-04 19:12:20,27.9769,-114.0611,66.99,53,77,16.96
343,Majene,ID,2021-02-04 19:12:14,-3.5403,118.9707,77.95,81,100,4.85
344,Karratha,AU,2021-02-04 19:12:21,-20.7377,116.8463,80.74,83,44,10.49
345,Beringovskiy,RU,2021-02-04 19:12:21,63.05,179.3167,-0.13,93,100,15.28
346,Sitka,US,2021-02-04 19:12:22,57.0531,-135.33,35.6,100,90,1.95
347,Komsomolskiy,UZ,2021-02-04 19:12:23,40.4272,71.7189,33.8,75,1,9.22
348,Forest Hills,US,2021-02-04 19:12:24,42.9595,-85.4898,37.0,51,90,16.11
349,Lakki Marwat,PK,2021-02-04 19:12:24,32.6079,70.9114,55.17,50,0,2.04
350,Veghel,NL,2021-02-04 19:12:25,51.6,5.5333,46.4,93,90,5.75
351,Puli,TW,2021-02-04 19:12:25,23.9664,120.9695,62.01,100,20,4.97
352,College,US,2021-02-04 19:12:26,64.8569,-147.8028,-8.0,70,90,4.61
353,Deputatskiy,RU,2021-02-04 19:12:26,69.3,139.9,-16.69,90,100,4.83
354,Zhigansk,RU,2021-02-04 19:12:26,66.7697,123.3711,-42.86,74,0,12.37
355,Faya,SA,2021-02-04 19:12:27,18.3851,42.4509,60.8,44,0,5.75
356,Victoria,HK,2021-02-04 19:10:07,22.2855,114.1577,64.99,83,1,1.01
357,Kalianget,ID,2021-02-04 19:12:27,-7.05,113.9333,80.62,81,100,17.92
358,Sao Filipe,CV,2021-02-04 19:12:28,14.8961,-24.4956,72.72,77,99,10.94
359,Sanand,IN,2021-02-04 19:12:28,22.9833,72.3833,62.6,51,0,2.3
360,Rute,ES,2021-02-04 19:12:28,37.3269,-4.3683,55.99,80,96,3.04
361,Naushahro Firoz,PK,2021-02-04 19:12:29,26.8424,68.123,59.76,33,0,5.97
362,Belaya Gora,RU,2021-02-04 19:12:30,68.5333,146.4167,-15.75,85,100,11.07
363,Bend,US,2021-02-04 19:12:31,44.0582,-121.3153,39.2,48,1,6.91
364,San Quintin,MX,2021-02-04 19:12:31,30.4833,-115.95,62.2,63,81,16.44
365,Urusha,RU,2021-02-04 19:12:32,54.05,122.9,-17.97,88,100,0.94
366,Charyshskoye,RU,2021-02-04 19:12:32,51.3978,83.5598,24.06,94,100,2.59
367,Ankara,TR,2021-02-04 19:12:32,39.9199,32.8543,46.0,75,0,1.14
368,Necochea,AR,2021-02-04 19:12:33,-38.5473,-58.7368,75.0,55,0,4.0
369,Nha Trang,VN,2021-02-04 19:12:31,12.25,109.1833,75.2,73,40,10.36
370,Chumikan,RU,2021-02-04 19:12:33,54.7183,135.315,-18.94,76,99,29.68
371,Mnogovershinnyy,RU,2021-02-04 19:12:34,53.9353,139.9242,-19.35,87,100,8.01
372,Hamilton,US,2021-02-04 19:12:34,39.1834,-84.5333,37.99,60,90,6.91
373,Udachnyy,RU,2021-02-04 19:12:35,66.4167,112.4,-35.54,81,80,4.9
374,Atambua,ID,2021-02-04 19:12:35,-9.1061,124.8925,73.45,90,100,3.11
375,Zabid,YE,2021-02-04 19:12:35,14.1951,43.3152,74.44,55,0,13.8
376,Kamiiso,JP,2021-02-04 19:12:36,41.8167,140.65,17.15,91,96,18.14
377,Podyuga,RU,2021-02-04 19:12:36,61.095,40.8647,8.64,96,58,4.16
378,Beauchamps,FR,2021-02-04 19:12:37,50.012,1.5176,46.99,77,99,10.56
379,Sinjar,IQ,2021-02-04 19:12:37,36.3209,41.8754,53.69,50,94,4.92
380,Son La,VN,2021-02-04 19:12:39,21.3167,103.9,56.97,93,0,2.44
381,Maumere,ID,2021-02-04 19:12:40,-8.6199,122.2111,79.36,82,100,7.67
382,Timmins,CA,2021-02-04 19:09:57,48.4669,-81.3331,30.2,59,90,11.5
383,Pattani,TH,2021-02-04 19:12:41,6.75,100.4167,75.2,88,40,2.3
384,Belmonte,BR,2021-02-04 19:12:41,-15.8631,-38.8828,86.0,74,20,6.91
385,Bauchi,NG,2021-02-04 19:12:41,10.5,10.0,76.35,18,0,6.49
386,Da Nang,VN,2021-02-04 19:12:42,16.0678,108.2208,73.4,78,75,4.61
387,Tubmanburg,LR,2021-02-04 19:12:42,6.8708,-10.8172,79.52,80,94,5.99
388,Bacalar,MX,2021-02-04 19:12:42,18.6667,-88.3833,80.6,57,40,11.5
389,Rio Gallegos,AR,2021-02-04 19:12:43,-51.6226,-69.2181,78.8,29,20,31.07
390,Broken Hill,AU,2021-02-04 19:12:43,-31.95,141.4333,68.0,64,83,16.11
391,Mwinilunga,ZM,2021-02-04 19:12:43,-11.7358,24.4293,64.67,89,16,1.7
392,Mildura,AU,2021-02-04 19:08:40,-34.2,142.15,60.8,77,90,14.97
393,Port-Cartier,CA,2021-02-04 19:12:44,50.0334,-66.8654,34.0,69,97,2.3
394,Tsiroanomandidy,MG,2021-02-04 19:12:45,-18.7667,46.0333,69.39,89,100,0.94
395,Volcan,PA,2021-02-04 19:12:45,8.7667,-82.6333,73.0,46,60,5.99
396,Nantucket,US,2021-02-04 19:12:46,41.2835,-70.0995,37.99,70,75,12.66
397,High Level,CA,2021-02-04 19:12:46,58.5169,-117.136,-16.6,69,40,8.05
398,Macklin,CA,2021-02-04 19:12:46,52.3334,-109.9348,1.4,78,100,3.44
399,Biaora,IN,2021-02-04 19:12:47,23.8667,76.9167,67.41,37,50,1.74
400,Tazmalt,DZ,2021-02-04 19:12:48,36.3868,4.3989,59.16,40,64,5.91
401,Kiunga,PG,2021-02-04 19:12:48,-6.1219,141.2906,73.83,98,100,2.19
402,East London,ZA,2021-02-04 19:12:49,-33.0153,27.9116,71.6,78,75,3.44
403,Yumen,CN,2021-02-04 19:12:50,40.2833,97.2,28.83,64,52,16.46
404,Zhezkazgan,KZ,2021-02-04 19:12:50,47.8043,67.7144,20.88,96,92,5.32
405,Shizunai,JP,2021-02-04 19:12:50,42.3339,142.3669,18.36,89,78,23.69
406,Amapa,BR,2021-02-04 19:12:51,1.0,-52.0,77.77,94,100,3.89
407,Wilmington,US,2021-02-04 19:09:25,34.2257,-77.9447,52.0,24,1,8.05
408,Westerland,DE,2021-02-04 19:12:51,54.9079,8.3033,30.2,86,90,16.11
409,Thompson,CA,2021-02-04 19:12:52,55.7435,-97.8558,-7.6,71,90,11.5
410,Kysyl-Syr,RU,2021-02-04 19:12:52,63.8986,122.7617,-42.77,78,19,4.16
411,Puerto El Triunfo,SV,2021-02-04 19:12:52,13.2833,-88.55,89.6,35,0,4.61
412,Kudahuvadhoo,MV,2021-02-04 19:12:53,2.6708,72.8944,82.0,76,100,15.3
413,Tel Aviv-Yafo,IL,2021-02-04 19:12:53,32.0805,34.7805,59.0,82,40,4.61
414,Narsaq,GL,2021-02-04 19:12:53,60.9167,-46.05,19.4,38,20,5.41
415,Kirs,RU,2021-02-04 19:12:54,59.3388,52.2447,22.12,97,100,7.61
416,Veraval,IN,2021-02-04 19:12:55,20.9,70.3667,68.81,42,0,12.26
417,Hurghada,EG,2021-02-04 19:12:12,27.2574,33.8129,69.8,40,0,10.36
418,Uribia,CO,2021-02-04 19:12:55,11.7139,-72.266,91.85,44,40,18.95
419,Uberaba,BR,2021-02-04 19:12:56,-19.7483,-47.9319,80.67,72,85,5.97
420,Nueva Concepcion,GT,2021-02-04 19:12:56,14.2,-91.3,89.6,65,75,11.5
421,Sur,OM,2021-02-04 19:12:56,22.5667,59.5289,65.89,71,0,3.0
422,Joao Pinheiro,BR,2021-02-04 19:12:57,-17.7425,-46.1725,79.7,74,100,3.27
423,Kijang,KR,2021-02-04 19:12:58,35.2442,129.2139,28.4,54,0,6.91
424,Joutseno,FI,2021-02-04 19:12:58,61.118,28.5076,7.0,83,84,10.16
425,Sept-Iles,CA,2021-02-04 19:09:44,50.2001,-66.3821,34.0,80,100,4.61
426,Luanda,AO,2021-02-04 19:09:11,-8.8368,13.2343,80.6,78,40,10.36
427,Tallahassee,US,2021-02-04 19:10:21,30.4383,-84.2807,63.0,39,75,12.66
428,Ondo,NG,2021-02-04 19:12:59,7.1,4.8333,81.21,69,0,6.02
429,Shimoda,JP,2021-02-04 19:13:00,34.6667,138.95,35.01,66,0,5.01
430,Xichang,CN,2021-02-04 19:13:00,27.8964,102.2634,43.56,61,0,1.72
431,Oudtshoorn,ZA,2021-02-04 19:13:00,-33.5907,22.2014,66.2,94,40,1.14
432,Shetpe,KZ,2021-02-04 19:13:01,44.1667,52.1167,42.87,74,3,8.25
433,Atherton,GB,2021-02-04 19:13:01,53.5237,-2.4935,46.0,77,100,5.01
434,Ahipara,NZ,2021-02-04 19:13:01,-35.1667,173.1667,61.36,83,37,3.89
435,Rapid Valley,US,2021-02-04 19:13:02,44.0625,-103.1463,37.0,41,90,14.97
436,Murgab,TM,2021-02-04 19:13:02,37.4966,61.9714,44.6,76,100,4.61
437,Otane,NZ,2021-02-04 19:13:03,-39.8833,176.6333,52.0,87,100,1.01
438,Skopelos,GR,2021-02-04 19:13:03,39.1247,23.7247,55.0,68,0,1.99
439,Sayyan,YE,2021-02-04 19:13:03,15.1718,44.3244,46.29,48,0,4.0
440,Shonguy,RU,2021-02-04 19:13:04,68.7526,33.146,8.6,85,75,3.09
441,Batemans Bay,AU,2021-02-04 19:13:04,-35.7167,150.1833,62.01,94,97,5.44
442,Niltepec,MX,2021-02-04 19:13:05,16.5667,-94.6167,94.05,19,0,3.69
443,Champerico,GT,2021-02-04 19:13:05,14.3,-91.9167,84.2,65,75,11.5
444,Sangar,RU,2021-02-04 19:13:06,63.9242,127.4739,-44.21,77,6,4.25
445,Alta Floresta,BR,2021-02-04 19:13:06,-9.8756,-56.0861,87.75,65,100,1.95
446,Tateyama,JP,2021-02-04 19:13:06,34.9833,139.8667,39.2,48,20,12.66
447,Teya,RU,2021-02-04 19:13:07,60.3778,92.6267,3.09,90,100,5.64
448,Ostrovnoy,RU,2021-02-04 19:13:07,68.0531,39.5131,10.47,92,100,20.51
449,Olavarria,AR,2021-02-04 19:13:08,-36.8927,-60.3225,84.99,30,0,1.99
450,Tezu,IN,2021-02-04 19:13:08,27.9167,96.1667,62.22,30,16,4.41
451,Koslan,RU,2021-02-04 19:13:09,63.4564,48.8989,13.71,96,100,7.36
452,Kindu,CD,2021-02-04 19:13:09,-2.95,25.95,71.92,86,62,1.03
453,Vestmanna,FO,2021-02-04 19:13:09,62.1564,-7.1664,35.6,55,20,21.85
454,Taoudenni,ML,2021-02-04 19:13:10,22.6783,-3.9836,80.74,14,93,9.35
455,Thinadhoo,MV,2021-02-04 19:13:10,0.5333,72.9333,82.27,77,72,11.68
456,Hennigsdorf,DE,2021-02-04 19:13:10,52.636,13.2042,33.01,86,100,8.08
457,Torbay,CA,2021-02-04 19:13:11,47.6666,-52.7314,46.4,100,90,4.61
458,Victor Harbor,AU,2021-02-04 19:13:11,-35.5667,138.6167,57.99,82,0,1.01
459,Vila Velha,BR,2021-02-04 19:09:01,-20.3297,-40.2925,86.0,66,40,20.71
460,Vozhega,RU,2021-02-04 19:13:12,60.4725,40.2213,12.24,97,100,5.03
461,Namibe,AO,2021-02-04 19:13:13,-15.1961,12.1522,73.45,72,0,12.44
462,Juegang,CN,2021-02-04 19:13:14,32.3174,121.1855,45.0,77,100,6.51
463,Mangai,CD,2021-02-04 19:13:14,-4.05,19.5333,74.68,78,98,0.89
464,Lata,PT,2021-02-04 19:13:15,40.1629,-8.3327,54.0,88,93,0.45
465,Montbrison,FR,2021-02-04 19:13:15,45.6667,4.0833,48.2,81,0,9.22
466,Saint-Pierre,RE,2021-02-04 19:13:15,-21.3393,55.4781,80.6,69,75,3.44
467,Fortuna,US,2021-02-04 19:13:16,40.5982,-124.1573,50.0,81,1,5.64
468,Igarka,RU,2021-02-04 19:13:16,67.4667,86.5833,-32.82,84,72,3.67
469,Manokwari,ID,2021-02-04 19:13:17,-0.8667,134.0833,77.95,80,100,6.91
470,Kupang,ID,2021-02-04 19:13:18,-10.1667,123.5833,79.84,84,100,12.03
471,Anticala,PH,2021-02-04 19:13:18,9.0044,125.6453,72.59,86,61,2.3
472,Kanye,BW,2021-02-04 19:13:19,-24.9667,25.3327,63.77,97,100,7.83
473,Doha,QA,2021-02-04 19:13:19,25.2867,51.5333,66.99,88,0,1.14
474,Richards Bay,ZA,2021-02-04 19:13:20,-28.783,32.0377,76.73,90,100,7.11
475,Sarai,RU,2021-02-04 19:13:20,53.7458,41.0213,34.32,97,100,10.51
476,Tocopilla,CL,2021-02-04 19:13:22,-22.092,-70.1979,75.25,44,75,7.23
477,Denpasar,ID,2021-02-04 19:08:59,-8.65,115.2167,78.8,89,40,10.36
478,Dovbysh,UA,2021-02-04 19:13:22,50.3733,27.9874,26.92,95,100,20.0
479,Banikoara,BJ,2021-02-04 19:13:23,11.2985,2.4386,83.41,15,0,5.44
480,Nuevitas,CU,2021-02-04 19:13:23,21.5453,-77.2644,78.8,38,20,11.5
481,Acapulco,MX,2021-02-04 19:12:16,16.8634,-99.8901,84.2,70,1,9.22
482,Kuching,MY,2021-02-04 19:13:25,1.55,110.3333,75.2,100,40,1.7
483,Surt,LY,2021-02-04 19:10:24,31.2089,16.5887,61.68,67,5,9.91
484,Sorong,ID,2021-02-04 19:13:26,-0.8833,131.25,81.57,77,100,9.82
485,Northam,GB,2021-02-04 19:13:26,51.0333,-4.2167,46.0,94,1,3.0
486,Billings,US,2021-02-04 19:09:36,45.7833,-108.5007,37.99,38,75,13.8
487,Haines Junction,CA,2021-02-04 19:13:27,60.7522,-137.5108,-20.2,63,99,1.16
488,Morros,BR,2021-02-04 19:13:28,-9.4467,-46.3003,78.55,75,99,7.74
489,Sergeyevka,KZ,2021-02-04 19:13:29,53.88,67.4158,24.73,98,97,8.01
490,Nelson Bay,AU,2021-02-04 19:10:37,-32.7167,152.15,72.0,88,1,10.36
491,Ewa Beach,US,2021-02-04 19:13:29,21.3156,-158.0072,68.0,73,20,10.74
492,Tomatlan,MX,2021-02-04 19:13:30,19.9333,-105.25,88.23,30,0,8.32
493,Gurupi,BR,2021-02-04 19:13:30,-11.7292,-49.0686,87.31,61,5,2.37
494,Mokokchung,IN,2021-02-04 19:13:32,26.3333,94.5333,50.54,86,0,3.13
495,Merauke,ID,2021-02-04 19:13:33,-8.4667,140.3333,78.75,88,76,10.89
496,Hirara,JP,2021-02-04 19:13:33,24.8,125.2833,66.85,66,91,15.59
497,Abilene,US,2021-02-04 19:11:48,32.4487,-99.7331,59.0,38,1,19.57
498,Statesville,US,2021-02-04 19:13:34,35.7826,-80.8873,48.2,25,1,6.91
499,Santa Rosa,PH,2021-02-04 19:12:01,14.3122,121.1114,79.0,73,40,2.3
500,Viedma,AR,2021-02-04 19:13:35,-40.8135,-62.9967,95.0,19,0,1.99
501,Alor Setar,MY,2021-02-04 19:13:35,6.121,100.3601,77.0,73,20,5.75
502,Cairns,AU,2021-02-04 19:13:35,-16.9167,145.7667,78.8,83,75,6.91
503,Kotma,IN,2021-02-04 19:13:36,23.2,81.9667,59.86,32,0,4.85
504,Parana,AR,2021-02-04 19:10:44,-31.732,-60.5238,88.0,40,0,4.0
505,Gubkinskiy,RU,2021-02-04 19:13:36,64.434,76.5026,-13.58,89,86,7.74
506,Fukue,JP,2021-02-04 19:09:41,32.6881,128.8419,48.78,52,39,8.01
507,Kungurtug,RU,2021-02-04 19:13:37,50.5994,97.5228,15.26,90,100,5.57
508,Escuintla,GT,2021-02-04 19:13:38,14.305,-90.785,89.6,43,20,11.5
509,Le Moule,GP,2021-02-04 19:13:38,16.3332,-61.3473,84.2,65,75,16.11
510,Khandyga,RU,2021-02-04 19:13:38,62.6667,135.6,-47.04,77,100,1.01
511,Barkhan,PK,2021-02-04 19:13:39,29.8977,69.5256,48.61,47,0,2.84
512,Bonthe,SL,2021-02-04 19:13:39,7.5264,-12.505,80.24,77,0,10.13
513,Codrington,AU,2021-02-04 19:13:40,-38.2667,141.9667,67.69,67,100,16.82
514,Sechura,PE,2021-02-04 19:13:40,-5.5569,-80.8222,82.8,54,100,12.82
515,Nouakchott,MR,2021-02-04 19:13:41,18.0858,-15.9785,66.2,82,60,17.27
516,Beinamar,TD,2021-02-04 19:13:42,8.6698,15.3813,81.45,16,29,4.54
517,Liverpool,GB,2021-02-04 19:13:01,53.4106,-2.9779,44.6,93,75,8.05
518,Fare,PF,2021-02-04 19:13:43,-16.7,-151.0167,81.01,67,29,5.19
519,Bardoli,IN,2021-02-04 19:13:43,21.1167,73.1167,66.2,68,0,4.61
520,Maniitsoq,GL,2021-02-04 19:13:43,65.4167,-52.9,8.17,71,0,8.63
521,Tutoia,BR,2021-02-04 19:13:44,-2.7619,-42.2744,87.8,62,20,21.85
522,Bantogon,PH,2021-02-04 19:13:44,6.5333,124.0333,78.24,76,92,4.38
523,Sibu,MY,2021-02-04 19:13:44,2.3,111.8167,75.2,100,40,3.44
524,Pachino,IT,2021-02-04 19:13:45,36.7186,15.0907,52.0,93,48,4.61
525,Arman,RU,2021-02-04 19:13:45,59.7,150.1667,-5.96,81,88,15.12
526,Paracuru,BR,2021-02-04 19:13:45,-3.41,-39.0306,82.0,73,53,15.99
527,Altay,CN,2021-02-04 19:13:46,47.8667,88.1167,18.72,90,76,1.74
528,Ishigaki,JP,2021-02-04 19:13:46,24.3448,124.1572,67.33,68,100,14.2
529,Aksarka,RU,2021-02-04 19:13:46,66.5606,67.7975,-15.39,89,99,6.24
530,Uniontown,US,2021-02-04 19:13:47,39.9001,-79.7164,37.4,38,1,5.75
531,Pangody,RU,2021-02-04 19:13:47,65.85,74.4859,-23.26,87,11,6.29
532,Tiarei,PF,2021-02-04 19:13:47,-17.5333,-149.3333,82.4,69,20,5.75
533,Maltahohe,NA,2021-02-04 19:13:48,-24.8333,16.9833,81.54,20,0,14.32
534,Zemio,CF,2021-02-04 19:13:48,5.0314,25.1361,83.59,35,45,5.7
535,Flinders,AU,2021-02-04 19:13:48,-34.5833,150.8552,68.0,88,54,1.01
536,Fairview,US,2021-02-04 19:13:49,40.8126,-73.999,42.8,48,1,8.05
537,Husavik,IS,2021-02-04 19:13:50,66.0449,-17.3389,21.2,73,0,5.75
538,Ulu Tiram,MY,2021-02-04 19:13:50,1.6,103.8167,73.0,94,20,6.29
539,Sharjah,AE,2021-02-04 19:13:51,25.3573,55.4033,71.01,88,0,7.94
540,El Alto,PE,2021-02-04 19:13:51,-4.2714,-81.2147,84.2,54,75,11.5
541,Indramayu,ID,2021-02-04 19:13:51,-6.3264,108.32,78.87,85,100,18.23
542,Stornoway,GB,2021-02-04 19:13:52,58.2093,-6.3865,37.4,81,75,26.46
543,Xuddur,SO,2021-02-04 19:13:52,4.1213,43.8894,76.69,27,0,9.71
544,Koumac,NC,2021-02-04 19:13:52,-20.5667,164.2833,77.85,85,51,6.29
545,Brae,GB,2021-02-04 19:13:53,60.3964,-1.353,33.8,60,40,13.8
546,Oneonta,US,2021-02-04 19:09:06,42.4529,-75.0638,30.99,71,100,1.99
547,Garut,ID,2021-02-04 19:13:53,-7.2024,107.8878,68.65,86,100,4.56
548,Oak Ridge,US,2021-02-04 19:11:27,36.0104,-84.2696,37.4,56,90,3.44
549,Skala,PL,2021-02-04 19:13:54,50.2305,19.8536,35.6,87,75,3.44
550,Mazyr,BY,2021-02-04 19:13:54,52.0495,29.2456,24.58,95,100,18.25
551,San Policarpo,PH,2021-02-04 19:13:55,12.1791,125.5072,79.68,85,95,16.78
552,Glencoe,ZA,2021-02-04 19:13:56,-28.1783,30.147,63.97,89,100,3.69
553,Itumba,TZ,2021-02-04 19:13:56,-9.4,33.1833,63.72,90,100,3.4
